,Date,User,Tweet,Link
273,2022-08-04 08:21:12+00:00,DaunAkar,"@detikcom Yang jadi masalah sebenarnya adalah itu biaya gak smpai ke kota Bandung. Haha. Trus lgi kan 250 ribu itu mulai, liat aja nanti pasti waktu beroperasi naik Langga harganya 350-500 alasannya mcm2 nnti",https://twitter.com/DaunAkar/status/1555106568072335360
274,2022-08-04 08:08:01+00:00,Andibencut,"@gojekindonesia @Yusuf_Potgieter saya sama min udah setahun daftar goride gak keverifikasi masalah ktp doang soalnya saya domisili bandung tapi ktp saya tasikmalaya , gimana ya solusinya",https://twitter.com/Andibencut/status/1555103250113671168
275,2022-08-04 06:49:40+00:00,edy_siregar_77,@AgusPan27187208 Partai Demokrat paling keras menentang dan mempersoalkan terkait dgn masalah anggaran proyek kereta cepat Jakarta-Bandung!!,https://twitter.com/edy_siregar_77/status/1555083529846853633
276,2022-08-04 05:41:20+00:00,BdgBergerakID,"Belum terlihat peta jalan ketahanan pangan Kota Bandung yang terjalin dengan masalah lingkungan. Peta ini perlu dibangun agar program Buruan SAE bisa konsisten.
#Urban20 #BuruanSAE #BandungBergerak https://t.co/vmhmXTQxgB",https://twitter.com/BdgBergerakID/status/1555066334836273152
277,2022-08-04 05:08:34+00:00,zak_zak9999,"@DeD3_Bandung 
@Evolution_DeDe 
@HaiBbyQueen 
#OpenBO
#bobandung 
#bobandungcod 
Tolong di tindak lanjuti masalah saya sama angels ini . Saya ingin kembalikan uang saya .. dan bila talent tidak mengaku . Saya yang akan ke Bandung untuk cari dia . https://t.co/QDeHQrXWZK",https://twitter.com/zak_zak9999/status/1555058088218361856
278,2022-08-04 02:43:12+00:00,haifafifufefoo,Asli basreng semalem enak banget :(( emang bandung best si udah masalah makanan gaada yg bisa debat gue.,https://twitter.com/haifafifufefoo/status/1555021507294003200
279,2022-08-04 01:28:56+00:00,amb0nnn,"@kangope bandung, kota dimana si A yang punya masalah, barudakna anu turun.",https://twitter.com/amb0nnn/status/1555002816393256961
280,2022-08-03 23:01:45+00:00,UkanIbrahim,@alisyarief @Louis_chantika @jokowi Itu bukan tanggungjawab Jokowi tapi dalam tanggungjawab Luhut Binsar Pandjaitan. Kalo ada masalah dengan kereta cepat Jakarta-Bandung itu tanggungjawabnya Luhut Binsar Pandjaitan!,https://twitter.com/UkanIbrahim/status/1554965775672193024
281,2022-08-03 21:55:18+00:00,damarjati_dimas,"@cendanao @RudiSoekoco @sendysuwanto @satriohendri Sulit atau tidaknya itu mudah dijawab… pertama kalo anda pake mobil dr Jakarta ke Bandung memakan waktu lebih lama, tp dgn kereta cepat dpt lbh hemat waktu. Untuk masalah harga tiket pun msh cukup rasional untuk kalangan menengah ke atas. Jadi bila itu urusan bisnis masih okay.",https://twitter.com/damarjati_dimas/status/1554949054748135424
282,2022-08-03 15:34:34+00:00,Rizqip01,"@IndonesiaR4Y4 @dady_tri @powerRanger1881 @kakangohan @FHL_thinx81 @Mdy_Asmara1701 Dl masalah transportas jkt-sby..Lah sekarang dengan tol dan kendaraan banyak ke arah bandung dan lo mau buat kereta cepat dengan nilai investasi yang sll bertambah?? Lo pinter 🤣🤣🤣

Mikir aja sungsang lo 🤣🤣🤣",https://twitter.com/Rizqip01/status/1554853240311001088
283,2022-08-03 15:20:33+00:00,onomsalam2pas,"Ini Sejumlah Masalah dalam Proyek Kereta Cepat Jakarta-Bandung https://t.co/BzvhC0KPa5
Covid-19
Rabu 3 Agustus
Ada 6.222.788
Meninggal 157.046
Malam
Ronaldo
Manchester United
Man United
Man City
Arsenal
Tottenham
Liverpool
Singapura
Taiwan
#UtangNegaraMeroket
#UtangNegaraMeroket",https://twitter.com/onomsalam2pas/status/1554849710443491328
284,2022-08-03 14:56:15+00:00,damarjati_dimas,"@cendanao @RudiSoekoco @sendysuwanto @satriohendri 1. Ini sering terjadi di Indonesia. Pembebasan lahan menjadi kendala terbesar.
2. Perubahan terjadi karena masalah biaya yg terlalu mahal, namun kereta cepat bisa terhubung dgn kereta eksisting jika ingin ke kota Bandung.",https://twitter.com/damarjati_dimas/status/1554843594627989505
285,2022-08-03 14:04:52+00:00,bawakaleumaja,hiiiii sobat alter dll klo yg area bandung sekitar ada yg punya masalah sama gadget mau service atoe apapun kerusakan nya bisa aq bantu boleh Dm aj.......,https://twitter.com/bawakaleumaja/status/1554830665555664896
286,2022-08-03 12:49:57+00:00,royindralesmana,@Tan_Mar3M @CNNIndonesia gak usah komen gt lah. Pemerintah itu punya kuasa. Bisa jadi Bandung nya yg di pindah ke padalarang. kelar masalah 🤣,https://twitter.com/royindralesmana/status/1554811812767756289
287,2022-08-03 12:16:08+00:00,pakde_lukm4n,"@PartaiSocmed CC pak @henrysubiakto , kalo sampai ketum janji buat Thread suatu masalah, artinya dia sudah punya data komplit. Mulai dari dulu Kereta cepat Bandung, Nenek Ratna, Pelindo 2 dan yg baru2 ini pelecehan oleh anak Kyai.",https://twitter.com/pakde_lukm4n/status/1554803302121889792
288,2022-08-03 12:09:11+00:00,powerRanger1881,"@prasetya2233 @zr0n @baskoro769 @marwanFC @detikcom Nah ini yg jadi masalah sambung lgi kereta klo mau k tengah kota bandung butuh waktu brp lama kira"" mas,,,dan stasiun tegalluar itu mau smbung pake apa klo mau k bandung timur misal daerah Cibiru dan butuh brp lama buat kesana???",https://twitter.com/powerRanger1881/status/1554801554036707331
289,2022-08-03 09:16:54+00:00,aaltonjohn,"@sabdaharry @hrdbacot Terima freelance ga bro? Gua gemini, rewel masalah efektivitas sistem kerja, domisili Bandung, software yang dipake FIGMA karena device gua ga mumpuni untuk Adobe Preset. Dan gua bales reply ya, ga DM.

Seperti ngajak berantem memang ini, tapi saya pikir rejeki ga bakal kemana.",https://twitter.com/aaltonjohn/status/1554758194379247616
290,2022-08-03 06:47:11+00:00,68Supriyono,"@keuangannews_id Apakah anggaran APBN mampu untuk membiayai pembangunan kereta cepat Jakarta - Bandung , pembangunan ibukota negara yg baru &amp; proyek pembangunan infrastruktur lainnya . Padahal kondisi perekonomian sedang sulit ,  jika terlalu dipaksakan apakah tidak akan menimbulkan masalah .",https://twitter.com/68Supriyono/status/1554720517608787969
291,2022-08-03 04:03:58+00:00,lawjusticeco,"Ini Sejumlah Masalah dalam Proyek Kereta Cepat Jakarta-Bandung

Baca

https://t.co/krjIw327c8",https://twitter.com/lawjusticeco/status/1554679444572610561
292,2022-08-03 03:52:35+00:00,syifa_indrawan,"rasanya baru kemarin mas aku ketemu mas, sampe ga perduli kalo aku punya masalah gede di Bandung tapi ingetnya aku ketemu mas aja udh aku ga perduli,klo di pikir kayaknya eh siapa si tu orang kemarin,kita kenal ya? yg suka nge judge dari depan&amp; belakang? yg sukanya main circle?",https://twitter.com/syifa_indrawan/status/1554676578957012992
293,2022-08-03 03:49:22+00:00,ferryina14,"@Outstandjing Gini ya kalo brandingnya guyon, masa masalah serius  balasnya kek gitu. Itu yg nanya pasti jengkel "" bayangin warga Bandung yg tiap hari harus macet""an cari solusi dengan menanyakan kepada Gubernur dan dibalas seperti ini "" 🙃🙃🙃 @Mutiarra742  janji gak ngamuk?",https://twitter.com/ferryina14/status/1554675768596508672
294,2022-08-03 00:59:02+00:00,MariaAlcaff,"#DPRKhianatRakyatSekarat⁩
⁦#DPRKhianatRakyatSekarat⁩
Taiwan الصين Rente バニーの日 Пелоси ABD Çin 台湾到着

Project bersama saudara senasib sepenanggungan, pas bengkak tanggung sendiri. 

Sederet Masalah Proyek Kereta Cepat Jakarta-Bandung https://t.co/r6JKQG0fUL",https://twitter.com/MariaAlcaff/status/1554632902247194629
295,2022-08-03 00:35:17+00:00,CNNIndonesia,Sederet Masalah Proyek Kereta Cepat Jakarta-Bandung https://t.co/FjiYn46vRP,https://twitter.com/CNNIndonesia/status/1554626925796425728
296,2022-08-02 15:40:56+00:00,fermansyah23,"@PartisanPSBY emng ngeri ngeri dan ati2 bek wes masalah Rival Par 🙏 Solo X Yogya, Surabaya X Malang, Jakarta X Bandung.",https://twitter.com/fermansyah23/status/1554492451226001408
297,2022-08-02 12:10:29+00:00,edhorockk,"@Askrlfess Buang2 waktu aja mba ngelabrak orang ke Bandung pula. udah begitu make ngasih pembelajaraan ke mba yg satunya lagi, lah lo aja gak belajar dari masalah gimana ceritanya😂",https://twitter.com/edhorockk/status/1554439491024482304
298,2022-08-02 11:59:34+00:00,yukstaycation,"Siapa mau liburan ke Bandung? Nih kalo ke Bandung jangan lupa ke alun-alun nya ya! Buat masalah nginep tenang aja ada RedDoorz yang menyediakan banyak properti dengan harga mulai 100an. Psstt, kalau pesen ke @yukstaycation lebih murah dari aplikasi loh

#HOBIPALOOZA #BORNPINK https://t.co/U8FCAWhwHm",https://twitter.com/yukstaycation/status/1554436743591407616
299,2022-08-02 10:04:14+00:00,sbt_accsya,"jnt ada masalah apa sihh gue kirim dri tgl 26 anjirr sampe sekarang belum bergerak juga? padahal cuma ke Bandung doanggg, yg lain udh pada nyampe nih paket nyaa hadehh 🫠🫠 https://t.co/sQ6WLmkvtv",https://twitter.com/sbt_accsya/status/1554407717938155520
300,2022-08-02 08:49:28+00:00,Aryaaluthfy,"Persib Bandung menunjukkan ide yang jelas tentang bagaimana mereka ingin bermain, tetapi masalah terletak pada
eksekusi mereka di fase scoring pada babak pertama.",https://twitter.com/Aryaaluthfy/status/1554388903180009475
301,2022-08-02 08:29:41+00:00,giginpraginanto,"Setelah China memberi utang baru untuk menalangi biaya pembangunan KC Jakarta Bandung,  bakal ada yang bilang APBN aman karena kekurangan biaya ditanggung oleh BUMN. Ini namanya utang tersembunyi karena disalurkan ke BUMN. Nanti kalau ada masalah pemerintah juga yang menanggungm",https://twitter.com/giginpraginanto/status/1554383925283151876
302,2022-08-02 05:28:29+00:00,ipadillaa,Yang domisili bandung kalau ada masalah gigi kek di foto ini dm gue yaa 😂🙏🏻 https://t.co/hb79HeWeof,https://twitter.com/ipadillaa/status/1554338324550393856
303,2022-08-02 05:06:28+00:00,antaranews,"""Memang menjelang akhir latihan pada sore hari tampak ada gesekan oknum di kampus. Namun, tidak ada masalah, Singapura tetap menuntaskan kegiatan,"" ujar Media Officer PSSI Bandung.

https://t.co/7BntOCsGy7",https://twitter.com/antaranews/status/1554332783107260416
304,2022-08-02 02:46:59+00:00,detikfinance,"Proyek kereta cepat Jakarta-Bandung tak berhenti menjadi buah bibir. Masalah pembengkakan biaya hingga target pengoperasian yang molor jadi biang kerok. Duh, kapan kelarnya ya detikers?  https://t.co/eAUTrhxtnt",https://twitter.com/detikfinance/status/1554297683665457155
305,2022-08-02 02:29:56+00:00,detikcom,"Proyek kereta cepat Jakarta-Bandung tak berhenti menjadi buah bibir. Masalah pembengkakan biaya hingga target pengoperasian yang molor jadi biang kerok. Duh, kapan kelarnya ya detikers?  https://t.co/ExdCwlWdgK",https://twitter.com/detikcom/status/1554293392741367809
306,2022-08-02 01:18:04+00:00,piotrj,"POLUSI 👏 UDARA 👏 BUKAN 👏 HANYA 👏 MASALAH 👏 DKI 👏 JAKARTA

Mari kita lihat di @nafasidn seberapa banyak di atas rekomendasi WHO paparan tahunan 5 ug/m3

Bodetabek - 200 ug/m3
Bandung - 123 ug/m3
Yogya - 163 ug/m3
Surabaya - 97 ug/m3
DKI Jakarta - 161 ug/m3

ada juga... https://t.co/X5UJkovbNS",https://twitter.com/piotrj/status/1554275303819583490
307,2022-08-02 00:05:41+00:00,detikfinance,Proyek kereta cepat Jakarta-Bandung tak berhenti menjadi buah bibir. Masalah pembengkakan biaya hingga target pengoperasian yang molor jadi biang kerok. https://t.co/GKvb8rrTQE,https://twitter.com/detikfinance/status/1554257088938917890
308,2022-08-01 23:19:30+00:00,haollaaa,"semoga masalah yg dialami dia ga terlalu rumit dan berat, serta ga berpengaruh dengan keberangkatan ke Bandung, bismillah",https://twitter.com/haollaaa/status/1554245468162760704
309,2022-08-01 17:20:06+00:00,aaanang_,"@KyouSpectre @idextratime Persija Jakarta
Persib Bandung, dll
Klo dijabarkan memang terlihat ada pengulangan kata kan? Nah itu lah penegasan dalam sebuah singkatan, kalau masalah akun official kenapa kok @PSSleman , setau saya kalau diganti centang birunya bakal ilang 
CMIIW🙏🏼",https://twitter.com/aaanang_/status/1554155022174547968
310,2022-08-01 14:20:51+00:00,InewsBaraya,"BANDUNG, INEWSBANDUNGRAYA - Semakin kompleksnya permasalahan global membuat penyelesaian masalah melalui pengambilan kebijakan yang strategis menjadi sangat dibutuhkan.

https://t.co/9eNc5AR4Ot",https://twitter.com/InewsBaraya/status/1554109910933069826
311,2022-08-01 11:58:52+00:00,Haidararrash1,@JonoUstadz @ArmiSatria8 @LaNyallaAcademy kalau target blm tercapai bukan berarti tdk tunaikan janji. tapi karena biaya dan lainnya .seperti halnya   kc jakarta bandung apakah  sesuai target ? Bahkan akan jadi masalah APBN. dikarenakan suatu hal. Bong . menilai itu jangan dgn dengki ya bong . kashan jiwamu,https://twitter.com/Haidararrash1/status/1554074178915291137
312,2022-08-01 09:41:47+00:00,natanattda,@jeoqnhan ih aku pas ke bandung juga jalan kaki gak masalah,https://twitter.com/natanattda/status/1554039680693178368
313,2022-08-01 08:44:02+00:00,geobjengy,ga di bekasi ga di bandung masalah nya sama anjir,https://twitter.com/geobjengy/status/1554025147484762113
314,2022-08-01 05:50:05+00:00,ceklissatucom,"Diwarnai Masalah Jaringan Internet, Sidang Dugaan Kasus Suap Bupati Ade Yasin Memasuki Putusan Sela #Bandung #AdeYasin #Sidanglanjutan #Kasusdugaan #BupatiBogornonaktif https://t.co/B5gxXoOD6N",https://twitter.com/ceklissatucom/status/1553981372523753475
315,2022-08-01 03:45:45+00:00,nawalaprana,"Bandung itu kalo masalah pelecehan seksual gak beda kok sama kota lainnya, malah ew banget sih menurut pengalaman. https://t.co/YeELXQX30P",https://twitter.com/nawalaprana/status/1553950083410173952
316,2022-08-01 02:38:47+00:00,anantakasi,"ㅤ ㅤ  “Mbak, kita nggak jadi ke Bandung dulu ya.” Katamu kepada Si Mbak, setelah menghabiskan minuman jahe ini kamu juga akan menghubungi suamimu. Kamu tidak mungkin lari ke Bandung ketika Zevanya sedang dirundung masalah seperti ini.",https://twitter.com/anantakasi/status/1553933229362520064
317,2022-08-01 00:46:59+00:00,hafedzz,"@DKIJakarta Keren Jakarta, Bandung ada g ya @halo_bandung ? Pernah mention masalah ini, sering nemuin orang bakar sampah sampai 1 jalan asep semua, padahal kawasan orang suka olahraga.",https://twitter.com/hafedzz/status/1553905096937078784
318,2022-07-31 16:51:36+00:00,Citacitamafia,"@UjangAron @GeminiRanja @GK_1923 @mataramhorde_ Hampir semua kota ada oknum tukang rusuh,ga ngaca Jak mania di intimidasi Persib fans? mengingatkan jangan pakai'coba di Bandung'kesannya menantang juga padahal solo Bandung tidak ada masalah,kalau Jak mania tau hal ginian'coba di Jakarta dong terang terangan"",narasi mu berpihak",https://twitter.com/Citacitamafia/status/1553785460085833728
319,2022-07-31 14:38:37+00:00,Anaksemut4,"@triliuner007 @Ken2022zie @ekowboy2 Makanya punya otak buat mikir blok goblok. 

Ngapain mau ke Bandung, naik kereta cuma bisa di padalarang.. 
Kalau orang gk penting kek lo yg gk masalah lo turun di padalarang.",https://twitter.com/Anaksemut4/status/1553751995345141760
320,2022-07-31 13:29:43+00:00,littlethesugar,"@itskayiy dan bandung bagiku bukan hanya cuma masalah geografis, lebih jauh dari itu melibatkan perasaan, yg bersama ketika sunyi",https://twitter.com/littlethesugar/status/1553734653563260929
321,2022-07-31 12:18:23+00:00,putritrya,"@ata_lia Ibu ibu Cinta maaf numpang tanya sekalian,apa kabar kebun binatang Bandung?apakah sudah lunas /masalah mereka ,terancam tutup beberapa waktu lalu :(",https://twitter.com/putritrya/status/1553716705003991042
322,2022-07-31 11:49:28+00:00,mybitterlife_,Sedi bgt dah mau pulang. 4 hari di Bandung menyenangkan bgt. Walaupun ada beberapa hal yang bikin sedih sampe mikir gue liburan tapi kenapa sedih. Tapi disisi lain beruntung juga ketemu orang-orang yang bikin seneng dan bisa lumayan lupa soal masalah itu.,https://twitter.com/mybitterlife_/status/1553709427043102723
323,2022-07-31 09:53:23+00:00,FPKSKotaBandung,"Wargi Bandung,
Pelayanan Pemakaman di Kota Bandung sudah baik?
.
kalo menurut wargi Bandung masih kurang baik, lalu
.
Apa aja sih masalah terkait pelayanan pemakaman di Kota Bandung?
.
Atau wargi Bandung punya solusi nya, mangga bisa menuliskan di kolom komentar. 
. https://t.co/Pny2hj2Xit",https://twitter.com/FPKSKotaBandung/status/1553680212864679936
324,2022-07-31 09:52:22+00:00,istillloveeeu,akhirnya kelar juga semua masalah pulang pergi buat menemui ayang. ada untungnya bandung jkt deket cmn tetep aja😩,https://twitter.com/istillloveeeu/status/1553679956793626626
325,2022-07-31 06:14:59+00:00,muamarmusa,"Ada alasan tersendiri kenapa Team K nya JKT48 gak dinamain Team K tapi Team KIII/Team K3 😀

Tapi ngapain kudu ditubir wkwkwk gak terlalu ngefek ke pribadi member, jadi ya gak masalah lah ya kalo buat saya

Yang emang kudu ditubir itu yang bikin gagal twoshot di Bandung 😤😠😡🤬",https://twitter.com/muamarmusa/status/1553625252391178240
326,2022-07-31 04:49:33+00:00,QomaruddinKh,"Pengurus baru HMI dari Cabang Bandung ternyata pakai kalung salib. 
Sudah mulai menyusup ke organisasi2 Islam. Sangat memalukan. PB HMI wajib turun tangan mengatasi masalah tersebut. https://t.co/hR3zQWEczB",https://twitter.com/QomaruddinKh/status/1553603749931008005
327,2022-07-31 01:38:08+00:00,kmsl_nim,"me in jakarta. pdhl pas jaman kuliah di bandung, pulang jam 3 pun tidak masalah😅 https://t.co/tfwGGbZHSE",https://twitter.com/kmsl_nim/status/1553555579930497025
328,2022-07-30 15:30:12+00:00,yeonheecarts,"@girlgroupmart nder kalo ga masalah damage aku ada bene sw1 75k, damagenya lumayan, masih bisa nego. sama ada mmt 25k, damage parah. detailnya bisa dm aja yaa, dom bandung",https://twitter.com/yeonheecarts/status/1553402589391486976
329,2022-07-30 11:14:11+00:00,useryaaaa,"@RamadhanSuhri @ASW08297132 @nasty2dayhell @idextratime Mending roby lah di bandung aziz tapi masalah nya dedi, fitrul, bayu, Erwin yang paling  mencolok",https://twitter.com/useryaaaa/status/1553338160436084736
330,2022-07-30 10:29:30+00:00,adapa_,"@SeledingTekel @persib Musim kamari masalah teh pemain pada positiv, ayena covid geus rehe rek alesan naon deui jang berprestasi sib?.Ku ayana laga di bandung geus jadi bukti bahwa aya nu kurang beres di management.. supporter kuduna di dengar sib lain malah di bina",https://twitter.com/adapa_/status/1553326916114886656
331,2022-07-30 10:05:06+00:00,cacobocil,"@Miduk17 Murah ya..??
Mekkah - Madinah 450Km dengan biaya 100T biaya perkilometernya hanya 220M

jakarta-Bandung 150km, total biaya 115T, biaya perkilometernya 766M.

Bisa jelaskan masalah biaya bengkak ini..??",https://twitter.com/cacobocil/status/1553320773007601664
332,2022-07-30 09:24:29+00:00,Media_linked,"TRANS7: Pusing di jalan gak masalah, sekarang kan ada inhaler yang praktis! Nonton infonya di Lapor Pak! Sidak Bandung! #PlossaCitrus #LaporPakSidakBandung #T7 https://t.co/f6h8nVZbQ7",https://twitter.com/Media_linked/status/1553310552621031424
333,2022-07-30 08:35:00+00:00,TRANS7,"Pusing di jalan gak masalah, sekarang kan ada inhaler yang praktis! Nonton infonya di Lapor Pak! Sidak Bandung! #PlossaCitrus #LaporPakSidakBandung #T7 https://t.co/XeG8X64eTO",https://twitter.com/TRANS7/status/1553298098822287360
334,2022-07-30 06:53:20+00:00,Sampit_id,"Pengusaha Asal Bandung Tak Hadiri Mediasi, Diberi Waktu Lagi Lima Hari untuk Selesaikan Masalah Lahan https://t.co/UkPQFBQDFZ",https://twitter.com/Sampit_id/status/1553272513769218049
335,2022-07-30 06:46:34+00:00,djfarezki,"@arilintas @arieparikesit Hi selamat siang, Snoepen Bandung dan Rempoa sama. Utk masalah warna, memang menyesuaikan selera baker dan local customer. Kebetulan di Bandung banyak yg senang tutung=gelap.Lemon curd kami tdk gunakan essence, mungkin ada kesalahan saat memilih buah lemonnya. Akan kami perbaiki.",https://twitter.com/djfarezki/status/1553270811431120899
336,2022-07-30 04:01:29+00:00,jooantik,"transportasi benahin dulu, naik bus di bandung aja jadwalnya ga beres. haltenya dikuasain sama preman lah bisa2nya pemerintah takut sama preman. kalau transportasi udah enak juga mau bensin semahal apa ga masalah https://t.co/IvW8kBW6CN",https://twitter.com/jooantik/status/1553229268574179334
337,2022-07-30 03:04:58+00:00,sixteenboyzzz,@Bali_Football Harusnya Persib itu main malem cuma dipindah ke sore karena request panpel atau masalah izin rekomendasi kepolisian buat ujicoba sistem baru yang dibuat sama mereka di Bandung.,https://twitter.com/sixteenboyzzz/status/1553215045206548480
338,2022-07-30 00:50:03+00:00,Om_MbuD,"@msaid_didu Sepertinya MBAHKU ini udah gak sabar, udah pengen piknik ke Bandung naik kereta Cepat, mangkanya MBAHKU selalu Setia memantau perkembangan kereta Cepat.
Maafkan MBAHKU ya pemerintah, kalau menurutku, mau jadi kapanpun gak masalah, yg penting nantinya bisa beroperasi n lancar.",https://twitter.com/Om_MbuD/status/1553181091724333056
339,2022-07-29 18:05:37+00:00,SonjayaJW,"Sebenernya ga usah bicara soal subsidi, anggaran dsb. Masalah angkot aja ga beres bandung mah. Tolong tindak dong kalo ada keluhan angkot mengetem, tarif seenaknya, ga punya surat. Kalo penindakan kaya gini butuh anggaran besar kah? https://t.co/jWZ1FtBPB0",https://twitter.com/SonjayaJW/status/1553079312219537408
340,2022-07-29 17:23:59+00:00,imam_maa,"Dan bandung , bagiku , bukan cuma masalah geografis , lebih jauh dari itu melibatkan kerudetan di dalamnya! https://t.co/wEB45l0oxw",https://twitter.com/imam_maa/status/1553068833056755712
341,2022-07-29 16:27:27+00:00,YourDearCrush98,"Di kabupaten Bandung, tanah2 para petani dibeli dengan murah, dijadiin bangunan dan cluster perumahan. Now tell me, apa masalah pertanian sesederhana efisien vs inefisien? https://t.co/t2BhGJePfj",https://twitter.com/YourDearCrush98/status/1553054608133857282
342,2022-07-29 15:19:24+00:00,afsentosa,"@Heraloebss Yang jadi masalah bukan kualitas kereta, anak indonesia juga jago kalo cuman bikin kereta mah
Masalahnya adalah kenapa keretanya ga sampe kota bandung 🤣",https://twitter.com/afsentosa/status/1553037482697973761
343,2022-07-29 14:41:17+00:00,tegangan_cinta,@suyono_novi Kan award punyane sendiri 😁 kalo yang beneran ada festival film bandung tapi ffb tahun kemaren aneh 😂 ga tau sih masalah kriterianya kan pure judges https://t.co/Zed5kntrxb,https://twitter.com/tegangan_cinta/status/1553027889779867648
344,2022-07-29 14:41:07+00:00,Sampit_id,"Pengusaha Asal Bandung Tidak Hadir, Diberi Waktu Lagi Lima Hari Selesaikan Masalah Lahan di Cempaga Hulu https://t.co/ifpbMG0vlB",https://twitter.com/Sampit_id/status/1553027848574754819
345,2022-07-29 14:37:32+00:00,krisna_glodok,"@JetVeetlev @Masss_Wis Yang gue pikirin. Bukan masalah duitnya.
P170km t 0.5km l 0.2 km.
Itu proyek kapan kelarnya?
Apalagi itu adalah desaign hunian dan transportasi. Jadi gak semudah pasang girder. Cor jadi.
Kereta cepat bandung jakarta aja. Udah molor berapa tahun tu gak kelar2.",https://twitter.com/krisna_glodok/status/1553026947407835137
346,2022-07-29 14:37:31+00:00,beritasampit_id,"#BeritaSampit
Pengusaha Asal Bandung Tidak Hadir, Diberi Waktu Lagi Lima Hari Selesaikan Masalah Lahan di Cempaga Hulu https://t.co/HvfjmIry2y SAMPIT - Alpin ... https://t.co/mzjGqW16Dg",https://twitter.com/beritasampit_id/status/1553026943372726272
347,2022-07-29 13:54:37+00:00,halo_bandung,"Wilujeng wengi Wargi Bandung

Alhamdulillah Angka Stunting di Kota Bandung terus menurun 👨‍👩‍👧‍👦📉

Kota Bandung saat ini belum terbebas dari masalah stunting, masih ada sekitar 7,59% balita yang mengalami kondisi gagal tumbuh alibat kekurangan gizi kronis tersebut. https://t.co/qru4AoJMmd",https://twitter.com/halo_bandung/status/1553016143878664193
348,2022-07-29 13:48:10+00:00,Cattl3yya,"Kalau ada para BuzzeRp (densi ringakut, dumdum koplak, eko kuntet dll) yang ngomentari masalah kereta cepat Jakarta Bandung... aku tutup akun terus pergi ke gorong-gorong pindah tempat tinggal.",https://twitter.com/Cattl3yya/status/1553014523140792328
349,2022-07-29 12:17:45+00:00,y0ungbieenn,Gapapa si di depok cuman masalah izin ortunya doang:) kudu yg di bandung aja biar deket katanya,https://twitter.com/y0ungbieenn/status/1552991770128293888
350,2022-07-29 10:48:59+00:00,SENDYYeah,"Urang paham kunaon si @alfaridi komplen wae masalah Bandung, sabab sudah lama beta.",https://twitter.com/SENDYYeah/status/1552969430510243840
351,2022-07-29 10:02:48+00:00,botoljekdi,"@persib rudet lah anjing masalah tiket hungkul ge teu angges"", era ku tatangga pertiketanna jelas, ka korwil ges dijamin, ieu persib kieu kieu keneh rudet lah, karunya nu ti luar kota jadi hese lalajo, contona viking tangerang selatan batal ka bandung ku sabab tiketna rudet ajgggg",https://twitter.com/botoljekdi/status/1552957805941833728
352,2022-07-29 06:32:14+00:00,poetrapetiir,"@maspiyuaja Tinggal pilih, dari Argo parahiyangan sampe prima jasa semuanya menuju bandung. tapi inikan bukan masalah kereta cepatnya, tapi fee-nya ciiiiing.",https://twitter.com/poetrapetiir/status/1552904817064177665
353,2022-07-29 05:53:30+00:00,d3vilicious,"Perjalanan Jakarta -Bandung itu hanya makan waktu kurang dari 3 jam. Kenapa harus butuh kereta super cepat? dikadalin China mau saja padahal dari awal sudah banyak dirundung masalah. Sekarang biaya membengkak jadi US$2 milyar. #ChinaDebtTraps
https://t.co/YzyBgMnOEH",https://twitter.com/d3vilicious/status/1552895067710312448
354,2022-07-29 03:32:55+00:00,moncherieyuu,"Lagi gue bingung ini kereta urgensinya apa. Gue naek Kereta biasa ke Bandung bulak balik gak pernah ada masalah sih alhamdulillah. Toh jaraknya juga deket. 

Setuju salah satu komen. Mending untuk bikin jalur di pulau lain. Indonesia bukan cuma pulau Jawa kan. https://t.co/ZUBbkmwwpR",https://twitter.com/moncherieyuu/status/1552859689918267392
355,2022-07-29 01:45:20+00:00,BaladaHantu,"Gak masalah, kita ini Negara kaya. Jangan kayak orang susah gitu deh.

Cuman lagi mikir, ngapain kita bikin dgn biaya ratusan trilyun untuk Bandung Jakarta yg bisa kita tempuh dlm 2 jam https://t.co/HWqjgtUpaB",https://twitter.com/BaladaHantu/status/1552832613798146048
356,2022-07-29 00:39:12+00:00,angkusanang,"KA cepat Jakarta Bandung,
Banyak masalah yg merubung,
Maksud doi ingin melambung,
Tapi malang kaki tersandung.

https://t.co/fT1Ql9TLRN",https://twitter.com/angkusanang/status/1552815974000119809
357,2022-07-28 18:56:32+00:00,ditnarkobajbr,"KEGIATAN PEMBEKALAN PENGETAHUAN ANGGOTA SAT NARKOBA POLRESTABES BANDUNG DARI BEA CUKAI TERKAIT MASALAH BEA CUKAI DAN PERATURAN-PERATURANNYA
https://t.co/qEGlL4z9Eo",https://twitter.com/ditnarkobajbr/status/1552729737399013377
358,2022-07-28 18:44:11+00:00,Agusbudiarthaa,"Ternyata bener yg dibilang Pidi Baiq “Bandung bukan cuma masalah geografis, bagiku, tetapi juga melibatkan perasaan.”",https://twitter.com/Agusbudiarthaa/status/1552726627888484354
359,2022-07-28 17:20:24+00:00,Bluelinedot,"@tuatha_ @infotwitwor_ Orang Bandung seperti elu ternyata belagu juga yaa.

Suka² gue, ini tweet gue juga. Punya hak apa elu ngatur gue? Najis banget jadi orang sok keras. Hahaha

Asal lu tahu yaa yang punya banyak masalah ya jelas si Pencuri Konten Orang lain.

https://t.co/xQYb6SP19Z",https://twitter.com/Bluelinedot/status/1552705545400098816
